word	frequency
çayçı	19
quyruq	19
gəlüb	19
qoçu	19
kisəni	19
tapdığın	19
nuh	19
simurqun	19
dayə	19
yusifin	19
qalar	18
düşmüşdü	18
qarnını	18
bəri	18
küçəyə	18
olduğundan	18
dəvənin	18
bildilər	18
çaldı	18
düşən	18
bişirib	18
libas	18
qoşuna	18
əyər	18
sandıq	18
adın	18
düzəltdi	18
gəmiyə	18
atasından	18
süsən	18
adım	18
bazar	18
gecə-gündüz	18
açanda	18
üzündə	18
karvansaraya	18
doldu	18
qoz	18
bilmirsən	18
özünnən	18
bağrı	18
qanını	18
bildin	18
qocanı	18
yeyər	18
edə	18
hörmət	18
tökür	18
tədarük	18
burdadı	18
camaata	18
sözün	18
paçcahı	18
tapmışam	18
bəni-adəm	18
layiq	18
başlarını	18
keçirməyə	18
qoluna	18
qəndəhar	18
camaatın	18
dərvişdən	18
kənizlər	18
oyandı	18
kəsdirdi	18
qollarını	18
sənindi	18
oğlannan	18
soraq	18
axmaq	18
danışma	18
südünə	18
yanı	18
yəmən	18
tök	18
arpa	18
əhvalat	18
paçcahlıx	18
deməsən	18
tövləyə	18
diyib	18
almaları	18
eləmədi	18
kəsin	18
dönüm	18
uçdu	18
ürək	18
qapısında	18
alov	18
içəriyə	18
bacısını	18
inəyin	18
yarpaq	18
məmmədi	18
yanda	18
yolunda	18
kəmənd	18
şahzadənin	18
heş	18
yahya	18
mran	18
yeyirdi	17
sümük	17
qazıb	17
təklif	17
qonşu	17
əmma	17
bacılar	17
kəniz	17
elər	17
tükləri	17
teyyi-mənazil	17
üsdə	17
qızılı	17
uzatdı	17
qalaçadan	17
apara	17
kəlləsinə	17
bal	17
çeşmənin	17
suyunu	17
oradan	17
zəhmət	17
vermərəm	17
qurub	17
sizdən	17
aşıq	17
yatmayıb	17
dərəyə	17
bağrına	17
vaxta	17
atının	17
öyrəndi	17
böyüyü	17
qovdu	17
pislik	17
peşman	17
həyətdə	17
neyləyirsən	17
belindən	17
keçən	17
el	17
brahimdən	17
fikirləşib	17
qərara	17
yaşını	17
ehsan	17
çıxartdılar	17
gözləyirdi	17
odunçunun	17
örtdü	17
tor	17
görüşdü	17
dərənin	17
aparan	17
söylədilər	17
qonaqlıq	17
varımış	17
keçə	17
deyərlər	17
tanıdı	17
meydan	17
uca	17
fürsət	17
sabahı	17
oynamağa	17
deməyib	17
qarovul	17
haqqı	17
düzün	17
mənimdi	17
dəryada	17
ağzın	17
qorxdu	17
oyun	17
üzünnən	17
dalısınca	17
ordadı	17
qulluğuna	17
verəcək	17
ovuc	17
tapasan	17
olaram	17
atlar	17
mehtər	17
dost	17
yadından	17
dalıma	17
oğlundan	17
ətindən	17
öldürər	17
axtardılar	17
nökərlər	17
dad	17
daşdəmiri	17
çətin	17
düşəndə	17
öpüşüb	17
halına	17
inəyi	17
öpüşdülər	17
hey	17
xəlvətcə	17
yanıb	17
neyləsin	17
ataları	17
naməni	17
əyləşib	17
ölüncə	17
mələkəxatının	17
anadan	17
yas	17
nər	17
göyün	17
sındırıb	17
məstanın	17
gözlərindən	17
təpəgözün	17
qardaşlığım	17
tapdım	16
qoşuldu	16
keçirib	16
öldürəm	16
qabı	16
kəndir	16
qarışqa	16
dərə	16
iynə	16
bunlardan	16
çalır	16
bizdə	16
tütəyi	16
qonaqlar	16
əmri	16
buları	16
gətirtdi	16
gəlini	16
kabab	16
ağlayır	16
içinnən	16
xeylaq	16
bina	16
şəyird	16
başlayıb	16
indiyə	16
gözümün	16
ağı-qarası	16
edərəm	16
atlara	16
çarhovuzun	16
sərv	16
əhvalatını	16
tapşırıb	16
ərinin	16
uşağa	16
igid	16
xətti-xalına	16
elədisə	16
deyərdilər	16
süfrəni	16
yeyim	16
nədən	16
çatlasın	16
qurtarsın	16
məgər	16
inanmadı	16
qalanını	16
bilməzdi	16
bilsən	16
qol-boyun	16
olaydı	16
balığı	16
əhd	16
atanı	16
qiymətli	16
köçüb	16
kənarda	16
şüşə	16
qonax	16
dövran	16
lənət	16
badə	16
taciri	16
padşahlar	16
səsə	16
meydanda	16
endirdi	16
sehr	16
oğlanlarım	16
aparıram	16
qazanı	16
ot	16
şamı	16
qalxızdı	16
hamısın	16
sfahana	16
yolla	16
baqqal	16
götürüm	16
üstdən	16
oğulluğa	16
dedin	16
xudahafizləşib	16
qatırın	16
almaların	16
yumdu	16
ağzınnan	16
eliyək	16
təndirə	16
haçandan-haçana	16
dağıldı	16
qolundan	16
getmədi	16
lotu	16
aşı	16
dua	16
qoyma	16
sirrimi	16
vurduracağam	16
gülün	16
buynuz	16
girir	16
erkək	16
qoyax	16
gözləməyə	16
qalaçada	16
dişi	16
hatəmə	16
brahimnən	16
qızıldan	16
aşbaz	16
sfahan	16
olmayacaq	16
qat	16
allahverdixan	16
dilinin	16
firuzun	16
mirdamad	16
səməd	16
hərəm	16
koroğlu	16
həmid	16
əmirin	16
doğrudu	15
dovşan	15
sözlərini	15
getsinlər	15
buynuzları	15
gec	15
toz	15
bununla	15
qulağını	15
vermişdi	15
qabaqlarına	15
sevinib	15
şikayət	15
tikdirib	15
tülkünü	15
heylə	15
söhbətdən	15
kəbinin	15
çeşmə	15
ərz	15
yorulub	15
tayı	15
dərhal	15
özüynən	15
qalmış	15
bağında	15
otağı	15
yandırdı	15
istəyirlər	15
ayaqları	15
üzüm	15
yatdığı	15
qaldırdı	15
ildırım	15
əvəzinə	15
çevirdi	15
çıxsa	15
yoxuydu	15
gəzirsən	15
çörəyini	15
pişiyi	15
bağışladı	15
süfrə	15
çəkməyə	15
yükü	15
dediyin	15
arasından	15
tutmağa	15
yüyürdü	15
çəksin	15
yata	15
tutur	15
dükanı	15
dişləyib	15
apararsan	15
əziyyət	15
təhərnən	15
ayın	15
çəkirdi	15
eləyirdilər	15
deyinən	15
tələf	15
guruldadı	15
peyğəmbərin	15
xurcun	15
bıçağı	15
asılıb	15
cahangir	15
qüvvətli	15
yadında	15
paltarında	15
fikrini	15
fil	15
dibindən	15
sala	15
quldurbaşı	15
olandan	15
bacadan	15
torpaq	15
qaç	15
əjdəha	15
löhü	15
yığışdılar	15
pay	15
girvənkə	15
qatıb	15
imarətinə	15
diz	15
hay-küy	15
şeylər	15
bəxtiyarın	15
sat	15
kərimdi	15
danışmağa	15
tapılmadı	15
gördüyü	15
götürərsən	15
asdı	15
təndirin	15
sandığa	15
şərti	15
nimçə	15
tilsimi	15
qolunu	15
atdım	15
tapsın	15
dərs	15
salsın	15
küp	15
istə	15
verdiyi	15
bağbanı	15
yatmış	15
xalçanı	15
dən	15
silib	15
dövləti	15
gedəcəm	15
çıxmır	15
dişlədi	15
meymunu	15
qulu	15
atılıb	15
suman	15
dükana	15
qırağa	15
gördük	15
sevindiyindən	15
rəngi	15
kürd	15
yorulmuşdu	15
üzüyün	15
quşa	15
göyərçinlər	15
payladı	15
mahmud	15
lyasa	15
qulluqçu	15
çəkmir	15
devlə	15
bacını	15
toppuz	15
şüngülüm	15
çekkaşın	15
gedirdilər	14
gətirmişdi	14
alacağam	14
götürdülər	14
içərisində	14
bişir	14
plov	14
zəhər	14
beləliklə	14
deyilsən	14
bəyin	14
gətirirdi	14
yağış	14
içindədi	14
xörəyin	14
sümüyü	14
bağla	14
eliyib	14
pulları	14
qiyməti	14
yağı	14
satdı	14
sabahısı	14
görcək	14
nəql	14
gəldiyini	14
aldığı	14
istəsə	14
misli	14
dama	14
desəm	14
ağsaqqal	14
oraya	14
özünün	14
baxmağa	14
siyah	14
çıxmaq	14
olsaydı	14
ağacların	14
tutmaq	14
onlardan	14
yerimdə	14
bilərəm	14
dəyər	14
karvanbaşı	14
dağlar	14
nərilti	14
dodağı	14
pəhləvanlar	14
tərəfindən	14
düşəcək	14
qurtar	14
qardaşa	14
qardaşına	14
görməyə	14
arvadıynan	14
salamını	14
hazırdı	14
pulunu	14
libası	14
oturtdu	14
acıqlanıb	14
gələnləri	14
qurtardın	14
gedif	14
vəkili	14
müddətdən	14
hirslənib	14
quldur	14
bədənindən	14
güclü	14
qəhrəmanı	14
batıb	14
bərk-bərk	14
qoçaq	14
yaxınlaşdı	14
eləyən	14
ahu	14
tapmadılar	14
görsə	14
qalırdı	14
tükünü	14
ocaq	14
günnərin	14
göynən	14
şəklin	14
bırdan	14
bişirdi	14
çəkərsən	14
qayırdı	14
nəçisən	14
bilərsənmi	14
qarabaqara	14
qoydum	14
deyiblər	14
yatmağa	14
xurcunu	14
qəfildən	14
gəlməz	14
çıxarsan	14
qarnına	14
saatda	14
ancax	14
bilsin	14
arvadları	14
danışırsan	14
aşbazın	14
qucağına	14
alacaq	14
səbir	14
şəhərində	14
quşdan	14
çəkən	14
t	14
qoymuşdu	14
gecələr	14
eşitmişəm	14
vermişəm	14
dünən	14
cəza	14
gəlmir	14
ikisinin	14
pərdə	14
olmurdu	14
köpək	14
deyərdi	14
başmağı	14
kimsə	14
əliboş	14
gəzə-gəzə	14
dara	14
barı	14
açdılar	14
gələnə	14
əyirib	14
yüngül	14
yazıx	14
cam	14
gətirmək	14
atamız	14
üstümə	14
qapısı	14
oğluynan	14
quran	14
öldürsünlər	14
bir-birini	14
balaları	14
tökülür	14
dözə	14
divar	14
ölər	14
küçüyü	14
bili-bilqeyis	14
versən	14
barmağında	14
çobanı	14
tacirlər	14
dərviş-libas	14
duman	14
hurilər	14
donunu	14
madyanı	14
kosanın	14
şəngülüm	14
parçalayıb	13
olmayıb	13
ölür	13
şikayətə	13
qoyan	13
istəyirsiniz	13
etmək	13
almışdı	13
baxdım	13
üzümə	13
otarır	13
qızlarını	13
öyrətdi	13
qorxa-qorxa	13
dəyirmanın	13
aparsınlar	13
adamlarına	13
birlikdə	13
üstdə	13
ortalığa	13
yanan	13
olarmı	13
eliyip	13
xörəkdən	13
acınnan	13
ceyrana	13
gəlibsən	13
padişahının	13
çağırın	13
cürbəcür	13
hiylə	13
fikirdən	13
işinə	13
başımın	13
nəhayət	13
gizlətdi	13
darı	13
darını	13
dağına	13
məhəbbət	13
ölmüş	13
bənd	13
oyanıb	13
dili-qafil	13
ovdan	13
yenicə	13
isti	13
bədheybət	13
yadıma	13
aparırsan	13
titrədi	13
mağara	13
damcı	13
yoxmuş	13
qardaşlarına	13
divə	13
qaçaq	13
səhərdən	13
axtarırdı	13
quyruğuna	13
vuruldu	13
yuxarıdan	13
ədəb	13
libasını	13
odunçu	13
əliynən	13
qızımın	13
hazırlaş	13
dərdimə	13
paçcahının	13
axtardı	13
çığırdı	13
qamçı	13
üzüb	13
hala	13
salan	13
gününü	13
düşsün	13
olurlar	13
süfrəyə	13
bunda	13
hərəkət	13
küncündə	13
gətirək	13
günüdü	13
tərəfini	13
həkimin	13
olaq	13
deyildi	13
dəyib	13
burnuna	13
sarayına	13
açılan	13
zindanda	13
xəncəri	13
zindandan	13
yaxına	13
ətəyinə	13
hamısından	13
tökdülər	13
altınnan	13
gedərdi	13
adamsan	13
hesab	13
boynumu	13
ağam	13
dünyanı	13
itə	13
atıldı	13
yoxuymuş	13
qışqırıb	13
inandı	13
badeyi-sərsər	13
ağaclar	13
qayıtdım	13
rəng	13
tərsinə	13
zülm	13
dik	13
qaçdılar	13
xırıd	13
almağa	13
vaxtdan	13
bikefsən	13
alması	13
eliyə	13
tamamında	13
ədəbnən	13
gətirməsən	13
ayağından	13
vermə	13
imarətinin	13
rizvanın	13
gəlmək	13
itib	13
sirdən	13
yatmaqda	13
acmışdı	13
doğdu	13
kitab	13
vəzirnən	13
qaş	13
hazıram	13
saraya	13
qapıçı	13
aldadıb	13
əlbəttə	13
madyan	13
eləyin	13
şahzadəni	13
şəklinə	13
ögey	13
gözəlliyi	13
dizi	13
görməmişəm	13
endirib	13
neylədi	13
əl-ayağını	13
atama	13
eliyir	13
ürəyimdə	13
getməyin	13
məmmədə	13
gücünü	13
çağ	13
hatəmin	13
alandan	13
yığışdırıb	13
çıxmağa	13
aylıq	13
səhv	13
qalın	13
yeddibaşlı	13
öl	13
xonçanı	13
hazarandastan	13
milçək	13
cilovu	13
qarıdan	13
qaçsın	13
salah	13
içindəki	13
evinin	13
edüb	13
öldürür	13
baxub	13
itlə	13
nərgizi	13
ölsəm	13
dilini	13
oxxayın	13
məliknən	13
qəhrəmanın	13
adamzad	13
ocıbınıx	13
zəngi	13
əbülqasımın	13
əcəm	13
bağışla	12
zad	12
sallayıb	12
götürün	12
istəyib	12
küçədə	12
qurdular	12
əlqərəz	12
tökməyə	12
yoldaşlarını	12
yalvar-yapış	12
gələndən	12
yaşa	12
tökülən	12
olmaq	12
başlayırlar	12
tülküyə	12
kələk	12
qulağı	12
sürü	12
adamlara	12
diri	12
kəsdilər	12
sənət	12
çapdı	12
quruş	12
şəhərinin	12
şahı	12
mehriban	12
buyurdu	12
bilən	12
evimizə	12
eşitcək	12
verməsən	12
çiçəyi	12
boğub	12
cəm	12
söyləyim	12
oldun	12
oğlumu	12
gecəlik	12
ayrıldılar	12
xacə	12
məclisinə	12
günlər	12
nəfəri	12
əmisinin	12
tanış	12
baxmadı	12
qılıncla	12
dinmədi	12
qalaçasına	12
istəyirdim	12
vuran	12
öldürməyə	12
toxundu	12
aparırdı	12
küçə	12
qapısından	12
axtarırdım	12
üst	12
qalmadı	12
vurmağa	12
beş-on	12
göndərdiyi	12
tikdirdi	12
narın	12
içi	12
atamı	12
yem	12
qismət	12
çinarın	12
yarıya	12
çıxaq	12
eşidildi	12
sataşdı	12
qocadan	12
yerdədi	12
salmışdı	12
girə	12
istədiyi	12
yannan	12
fikri	12
bəhanə	12
boğazını	12
südünü	12
gücnən	12
öldürərsən	12
görmüşdü	12
acıq	12
ad	12
sillə	12
oğlansan	12
kəbinini	12
ürəkdən	12
ovcuna	12
gəlmiş	12
verərdi	12
təslim	12
diqqətlə	12
dizinə	12
palçıq	12
sarıyıb	12
buraxdılar	12
saldırdı	12
gəlibdi	12
atlarını	12
quru	12
yazığın	12
tikə-tikə	12
ifritə	12
kəsi	12
qüvvət	12
əsər	12
mat	12
açılır	12
qılıncdan	12
nəyin	12
qılçlı	12
dalımca	12
çörəyin	12
şeyə	12
yükün	12
çəkirsən	12
qadan	12
pulun	12
toru	12
yiyəsi	12
gürz	12
dəmirçi	12
çiyninə	12
əlimnən	12
sür	12
kəməndi	12
quyunu	12
övlad	12
həsrət	12
dura	12
qoyum	12
dəqiqə	12
aldın	12
qulun	12
verəm	12
getsə	12
danışım	12
tapam	12
uzandı	12
bılları	12
atdar	12
oturup	12
zamanlarda	12
zərğovanı	12
xörəyinə	12
göstərib	12
qaba	12
çəpəl	12
peyğəmbər	12
qalmayıb	12
versinlər	12
yerim	12
çata	12
biləyindən	12
kolun	12
oğlanla	12
ağzının	12
otaqların	12
gözlərinin	12
təngə	12
buların	12
parçası	12
başımıza	12
olacaqsan	12
bacılı-bacılı	12
inci	12
küçük	12
heyif	12
qayıt	12
başlayanda	12
amandı	12
artdı	12
imansız	12
kök	12
oynadı	12
gümüşdən	12
başmaq	12
cəmi	12
dördüncü	12
ağacları	12
kəsdim	12
danışdılar	12
əhvalatdı	12
itin	12
bilmirik	12
qapılar	12
atım	12
namə	12
xanımdı	12
qasid	12
tutuquşu	12
düşmüsən	12
görsünlər	12
qapısının	12
allah-taala	12
tutduğu	12
tilsimləri	12
atlanıb	12
vardısa	12
dınqır	12
tən	12
qocalmışam	12
qullux	12
dədəsi	12
qalmağa	12
qazını	12
qalxub	12
qaraquş	12
bağbana	12
tapşırır	12
mənəm	12
cəmil	12
ducarın	12
dülgər	12
övladı	12
məstana	12
heyvanların	12
qaraqaşı	12
qaraqaşa	12
bəlğ	12
dostum	12
xanməmməd	12
hissəsini	12
yasəməni	12
gətirəm	11
dəfn	11
qaça-qaça	11
çalış	11
qıçı	11
beyninə	11
alaq	11
buz	11
lüt	11
bacara	11
çarəsi	11
tapır	11
geyindirdi	11
uzadıb	11
otağında	11
onın	11
gedəcəksən	11
tutarsan	11
gəminin	11
saxladılar	11
çatar	11
ər-arvad	11
səkkiz	11
qərar	11
ata-anası	11
zirzəmiyə	11
eləmisən	11
itirdi	11
olmazdı	11
toyuğun	11
seyrə	11
hovuzun	11
onsuz	11
yetişib	11
ayağın	11
getməyib	11
yazılmışdı	11
tapdığı	11
haray	11
aç	11
öldürmüşəm	11
istəmirdi	11
yerinnən	11
sular	11
salladılar	11
nəyi	11
səfərdən	11
hazırlıq	11
düzdü	11
cürət	11
üstəlik	11
yeyəcək	11
qalırlar	11
düyünü	11
götürüldü	11
təbil	11
qızıma	11
dərdinə	11
qədim	11
ayırıb	11
dediklərini	11
ilən	11
suynan	11
aparmaq	11
devdən	11
başlarına	11
diyən	11
aparam	11
fikirnən	11
qarğa	11
ağacından	11
uzaqda	11
əvvəldən	11
tacirbaşı	11
dərvişdi	11
vəzirləri	11
bəhmən	11
bilərik	11
oğlandan	11
qəşş	11
sındı	11
eləmərəm	11
tab	11
vuracağam	11
padşahından	11
iyirmi	11
atanda	11
hindistana	11
yan-bu	11
çal	11
dolandılar	11
götürsün	11
sıçradı	11
qurd-quş	11
təpik	11
səpdi	11
karvansarada	11
yeyip	11
neynək	11
eliyim	11
aparacağam	11
qaytar	11
olma	11
qonağı	11
qonağına	11
pənah	11
çıxacax	11
gürzü	11
qaçax	11
səbəb	11
çıxdın	11
olacaxsan	11
yoxa	11
gətirəndə	11
ikimiz	11
istədim	11
atamdan	11
girdim	11
yatanda	11
qaldım	11
dediklərimi	11
qalanın	11
düşə	11
çıxıp	11
qoçağım	11
adamam	11
qaytardı	11
işlərinə	11
çala-çala	11
rəmdə	11
xəbərin	11
götürür	11
təpənin	11
çalmağa	11
tüstü	11
bınnan	11
arvaddan	11
öldürüm	11
açır	11
istəyirdilər	11
vermir	11
qatıq	11
yarıb	11
örtüb	11
qoyarsan	11
xəzinənin	11
dükan	11
dolanıb	11
ağlamaqdan	11
qıpqırmızı	11
zənən	11
atlılar	11
nənəsinə	11
hamımız	11
qırxıncı	11
ağacda	11
daşdəmirin	11
eləcə	11
top	11
versə	11
salsınlar	11
gözlədilər	11
qoyurlar	11
öyrənə	11
quruldu	11
buraxır	11
bacısına	11
soruşma	11
soruş	11
almadan	11
fatmaxanımın	11
analığı	11
dükanının	11
sorur	11
aydan	11
olardı	11
nərd	11
danışır	11
damın	11
dəryasına	11
maral	11
ağlayırdı	11
soyundu	11
durun	11
saldım	11
gəlməsin	11
yaddan	11
atamızın	11
olmusan	11
dükanda	11
keçər	11
nökəri	11
tutan	11
əmrini	11
oxuyan	11
dirilib	11
idisə	11
alarsan	11
anasıynan	11
ölən	11
qanına	11
yumub	11
bağışlayıram	11
mənimlə	11
yernən	11
həramibaşı	11
öldürdün	11
yayıldı	11
sevgilim	11
zornan	11
halal	11
boynuma	11
eşitdikdə	11
vilayətlərinə	11
durar	11
tlə	11
qalmışam	11
cəlladlar	11
oxnan	11
razılıx	11
tək-tənha	11
oldı	11
saqqalı	11
mərmər	11
məkkəyə	11
nəbi	11
yıxdı	11
ilidi	11
pirimin	11
kar	11
simandan	11
ənuşiravan	11
tutuquşunun	11
siyavuş	11
məngülüm	11
əbülqasımı	11
salsal	11
peşə	10
vermirsən	10
balalarını	10
qəbir	10
qəbrə	10
kəndə	10
axmağa	10
qəbiristanlığa	10
gətirirlər	10
quyruğu	10
beş-altı	10
yedik	10
vuranda	10
bəndədən	10
baxın	10
varmı	10
açdım	10
xarab	10
bəzəyib	10
saman	10
belində	10
biz-biz	10
put	10
qalsınlar	10
çəkmək	10
un	10
tamaşasına	10
aralı	10
əlinin	10
qarannıx	10
əvdə	10
oturur	10
savayı	10
salmaq	10
əydi	10
qarışdı	10
yar	10
cürə	10
olacağam	10
dutub	10
edəcək	10
oğlanlarının	10
et	10
şəxs	10
kişidən	10
alaram	10
eşq	10
bildirdi	10
gəlmişik	10
məsələni	10
qayanın	10
öldürəcəklər	10
dolu	10
etməyə	10
tamah	10
oğru	10
yoluna	10
buraxmadı	10
kişilikdən	10
cildinə	10
gətirdin	10
bata	10
boyu	10
nizə	10
süpürür	10
qaçmaq	10
düzəldib	10
əjdahaya	10
şəklini	10
hamının	10
sındırdı	10
sarayda	10
ağlayıb	10
səfərinə	10
bayırda	10
qoşunuynan	10
bir-birindən	10
sözümə	10
yaxasından	10
əl-qolunu	10
vurdular	10
bülbül	10
oduna	10
torpağı	10
otaqları	10
dərd	10
axırına	10
ülkərə	10
oturmuşdular	10
baxım	10
huşa	10
rəftar	10
qızlara	10
öləndə	10
qoşunnan	10
nəhəng	10
duran	10
axa-axa	10
yat	10
mənzər	10
yumşaq	10
tutsun	10
ucunu	10
eləyəcəyəm	10
gizlənir	10
səhəri	10
vaxtında	10
qəzəbləndi	10
dağdan	10
göndərdilər	10
edək	10
pəhləvandı	10
güman	10
düşmənə	10
əsir	10
şahım	10
alın	10
atasıynan	10
bilmirdilər	10
çıxdıq	10
əmisinə	10
gündüzlər	10
vaxtdı	10
verrəm	10
doğradı	10
adə	10
dolanırdı	10
verdin	10
bərri-biyabana	10
aça	10
baqqalın	10
şapalax	10
qorxusunnan	10
durup	10
papağını	10
hankı	10
qaradı	10
gözümə	10
olsan	10
padşahla	10
yorğan-döşəyə	10
gizlən	10
verəndə	10
anadangəlmə	10
dönmüşdü	10
qarışanda	10
xəbərim	10
halallaşıb	10
bəxtiyara	10
çıxmışam	10
bilmərik	10
yerdi	10
diyə	10
paçcahdan	10
güllər	10
necədi	10
əvlərinə	10
atarsan	10
qanın	10
doğub	10
yalvarır	10
darğası	10
bel	10
qorxuya	10
nisəyə	10
boy	10
evindən	10
kor-peşiman	10
həmişəki	10
çəngə	10
biridi	10
uşaqların	10
qırxların	10
bilirdim	10
balası	10
eləsə	10
qanadın	10
dəyirmana	10
dəyirmançının	10
dırnaq	10
təpəsinə	10
tapmaq	10
şahanə	10
çarıq	10
qadın	10
görsən	10
düşmədi	10
anasından	10
ş	10
kəsdirib	10
vurdurdu	10
yağır	10
kələf	10
soyub	10
gözəlliyinə	10
zindanın	10
təvəqqe	10
göndərsin	10
qərq	10
rəngə	10
baxa	10
paltarın	10
eləməsən	10
balam	10
atımı	10
meyidi	10
vürd	10
ayağımı	10
qarın	10
qədəm	10
özümüz	10
bilə	10
tutuldu	10
eləyəm	10
götür-qoydan	10
kimdir	10
oyan	10
tənbəl	10
açarını	10
dədə	10
qurbanın	10
qabaqdan	10
dərisinə	10
əhsən	10
qaydaynan	10
sahibini	10
hatəmi	10
biləsən	10
dərmanını	10
çəkə-çəkə	10
heyvanı	10
açılanda	10
məcməyiyə	10
sənəm	10
nazik	10
bədən	10
yurdu	10
ayıltdı	10
qəbirdən	10
deməsin	10
saxlayır	10
köynəyini	10
döyməyə	10
yağlı	10
bərabərinə	10
gidi	10
həramilər	10
çağırdım	10
dədəsinin	10
təvəkkül	10
taxda	10
sövdəgəri	10
çəkirlər	10
küpəgirən	10
saçından	10
töküldülər	10
loğmanın	10
məlum	10
yağubu	10
səməndər	10
rəhm	10
yeyib-içib	10
karvana	10
barmağına	10
fikirləşdilər	10
xəndəyin	10
şaban	10
qanadı	10
salmışam	10
səbr	10
lələyi	10
məlikməmmədə	10
asmayıb	10
məlikməmmədin	10
qanadının	10
məstanı	10
misir	10
özgə	10
incim	10
paçcahyana	10
belli	10
tikən	10
küçükləri	10
sinəsinin	10
atmağa	10
pirimi	10
qarısı	10
meyidini	10
sənubəri	10
qaraqaşın	10
altıayaq	10
mindirib	10
qəvvas	10
padşahlığı	10
lyasla	10
məlikəhməd	10
əmirə	10
qurdun	9
qağa	9
yemirəm	9
qoyup	9
əlimi	9
yemiş	9
oradaca	9
açın	9
söküb	9
qəbrin	9
yalnız	9
yatmışdım	9
bədəni	9
taxıb	9
burnu	9
yeyə	9
plovu	9
bəyəndi	9
indicə	9
baxasan	9
köçürdülər	9
görürsənmi	9
təki	9
torba	9
şişə	9
qucaqladı	9
tora	9
vurarsan	9
tökərsən	9
desə	9
gülnahar	9
hal	9
qələm	9
dövlətli	9
verməz	9
mürəxxəs	9
son	9
adamlarından	9
deyif	9
aparar	9
süsənin	9
əhvalı	9
səsləndi	9
saray	9
tanıyıb	9
dal	9
valeh	9
bülbülü	9
ərin	9
göndərək	9
qurtarmaq	9
çalışdı	9
adamlarını	9
adamlardan	9
əlim	9
yeddinci	9
altını	9
aşıb	9
divlərin	9
səslər	9
cavabı	9
dediyini	9
tamamdı	9
döndərdi	9
topal	9
oğlumun	9
sabahdan	9
apararam	9
səhraya	9
alt	9
qaça	9
sahibinə	9
narı	9
şəhərbəşəhər	9
çıxardı	9
geyindirib	9
idin	9
yollandı	9
hal-qəziyyə	9
çar-naçar	9
yetişir	9
dəniz	9
atsan	9
ildən	9
dolanır	9
olubsan	9
gərəkdi	9
tapın	9
kisi	9
yetirsən	9
bəyənib	9
sürdülər	9
salmağa	9
torpağında	9
boğazında	9
keçmədi	9
daşdı	9
tikdilər	9
çəkin	9
dəvələri	9
asıb	9
adamnan	9
padşahım	9
dərvişlər	9
sözünün	9
əsil	9
beli	9
simuzər	9
meydanına	9
azca	9
qalxanı	9
qoşub	9
ilişdirdi	9
axtarır	9
sevirəm	9
düşmənin	9
düşər	9
devnən	9
halı	9
devləri	9
məktəbə	9
yığıldı	9
alırdı	9
baxmaq	9
yalvarıb	9
yoldu	9
tələsik	9
kəsmək	9
düdüyü	9
nənən	9
ocağın	9
neçəsini	9
için	9
yandır	9
tutsa	9
aşbaza	9
ocağa	9
şirin-şirin	9
qarpızın	9
gücüm	9
yük	9
sanı	9
sandıx	9
satan	9
gətirəcək	9
qayıdıp	9
yatıp	9
düşüp	9
adıma	9
aparıblar	9
yavaş	9
bilirsənmi	9
sehirli	9
üzəngidə	9
qabırğada	9
dilnən	9
darvazadan	9
götürmək	9
and-aman	9
qucağında	9
bilməsin	9
arvadından	9
sağdı	9
ömründə	9
çörəkdən-zaddan	9
bacının	9
çöp	9
oların	9
ölsün	9
nurani	9
pirani	9
sümükləri	9
caynağına	9
əriyib	9
günçıxan	9
